CPT_id	classType	ui	suppressible	obsolete	rootSource	atomCount	cVMemberCount	attributes	atoms	ancestors	parents	children	descendants	relations	definitions	concepts	defaultPreferredAtom	name
93892	SourceAtomCluster	93892	False	False	CPT	5	0					NONE	NONE		NONE	C5697049;C1504189;C2145231		Transcranial Doppler study of the intracranial arteries; emboli detection without intravenous microbubble injection
93893	SourceAtomCluster	93893	False	False	CPT	5	0					NONE	NONE		NONE	C1504190;C5944859		Transcranial Doppler study of the intracranial arteries; venous-arterial shunt detection with intravenous microbubble injection
93896	SourceAtomCluster	93896	False	False	CPT	5	0					NONE	NONE		NONE	C5944860;C5944861		Vasoreactivity study performed with transcranial Doppler study of intracranial arteries, complete (List separately in addition to code for primary procedure)
93897	SourceAtomCluster	93897	False	False	CPT	5	0					NONE	NONE		NONE	C5944862;C5944863		Emboli detection without intravenous microbubble injection performed with transcranial Doppler study of intracranial arteries, complete (List separately in addition to code for primary procedure)
93898	SourceAtomCluster	93898	False	False	CPT	5	0					NONE	NONE		NONE	C5944864;C5944865		Venous-arterial shunt detection with intravenous microbubble injection performed with transcranial Doppler study of intracranial arteries, complete (List separately in addition to code for primary procedure)
93922	SourceAtomCluster	93922	False	False	CPT	6	0					NONE	NONE		NONE	C2939333;C3526871;C5697052;C3526872		Limited bilateral noninvasive physiologic studies of upper or lower extremity arteries, (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus bidirectional, Doppler waveform recording and analysis at 1-2 levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus volume plethysmography at 1-2 levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries with, transcutaneous oxygen tension measurement at 1-2 levels)
93923	SourceAtomCluster	93923	False	False	CPT	6	0					NONE	NONE		NONE	C2939334;C5415500;C5697053;C5415499		Complete bilateral noninvasive physiologic studies of upper or lower extremity arteries, 3 or more levels (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental blood pressure measurements with bidirectional Doppler waveform recording and analysis, at 3 or more levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental volume plethysmography at 3 or more levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental transcutaneous oxygen tension measurements at 3 or more levels), or single level study with provocative functional maneuvers (eg, measurements with postural provocative tests, or measurements with reactive hyperemia)
93924	SourceAtomCluster	93924	False	False	CPT	5	0					NONE	NONE		NONE	C5415501;C2939335;C5697054		Noninvasive physiologic studies of lower extremity arteries, at rest and following treadmill stress testing, (ie, bidirectional Doppler waveform or volume plethysmography recording and analysis at rest with ankle/brachial indices immediately after and at timed intervals following performance of a standardized protocol on a motorized treadmill plus recording of time of onset of claudication or other symptoms, maximal walking time, and time to recovery) complete bilateral study
93925	SourceAtomCluster	93925	False	False	CPT	6	0					NONE	NONE		NONE	C0374351;C5697055;C5415503;C5415502		Duplex scan of lower extremity arteries or arterial bypass grafts; complete bilateral study
93926	SourceAtomCluster	93926	False	False	CPT	8	0					NONE	NONE		NONE	C5697056;C3526879;C3526878;C5415505;C5415504;C0374352		Duplex scan of lower extremity arteries or arterial bypass grafts; unilateral or limited study
93930	SourceAtomCluster	93930	False	False	CPT	6	0					NONE	NONE		NONE	C0374353;C5415507;C5697057;C5415506		Duplex scan of upper extremity arteries or arterial bypass grafts; complete bilateral study
93931	SourceAtomCluster	93931	False	False	CPT	8	0					NONE	NONE		NONE	C0374354;C3526883;C5697058;C3526882;C5415508;C5415509		Duplex scan of upper extremity arteries or arterial bypass grafts; unilateral or limited study
93970	SourceAtomCluster	93970	False	False	CPT	5	0					NONE	NONE		NONE	C0374356;C5415510;C5697059		Duplex scan of extremity veins including responses to compression and other maneuvers; complete bilateral study
93971	SourceAtomCluster	93971	False	False	CPT	6	0					NONE	NONE		NONE	C5697060;C0374357;C5415512;C5415511		Duplex scan of extremity veins including responses to compression and other maneuvers; unilateral or limited study
93975	SourceAtomCluster	93975	False	False	CPT	9	0					NONE	NONE		NONE	C5415514;C5415513;C5697061;C5415515;C5415516;C5415517;C0519183		Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; complete study
93976	SourceAtomCluster	93976	False	False	CPT	9	0					NONE	NONE		NONE	C5415519;C5415521;C5697062;C5415520;C5415518;C5415522;C0519184		Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; limited study
93978	SourceAtomCluster	93978	False	False	CPT	8	0					NONE	NONE		NONE	C5415525;C5697063;C5415526;C5415523;C5415524;C0374360		Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; complete study
93979	SourceAtomCluster	93979	False	False	CPT	12	0					NONE	NONE		NONE	C5697064;C5415528;C5415529;C3526898;C5415530;C3526896;C3526899;C3526897;C5415527;C0374361		Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; unilateral or limited study
93980	SourceAtomCluster	93980	False	False	CPT	5	0					NONE	NONE		NONE	C5697065;C5415531;C0374362		Duplex scan of arterial inflow and venous outflow of penile vessels; complete study
93981	SourceAtomCluster	93981	False	False	CPT	6	0					NONE	NONE		NONE	C0374363;C5697066;C5415532;C5415533		Duplex scan of arterial inflow and venous outflow of penile vessels; follow-up or limited study
93990	SourceAtomCluster	93990	False	False	CPT	5	0					NONE	NONE		NONE	C0374364;C5697069;C5415536		Duplex scan of hemodialysis access (including arterial inflow, body of access and venous outflow)
93998	SourceAtomCluster	93998	False	False	CPT	5	0					NONE	NONE		NONE	C3248239;C3248364		Unlisted noninvasive vascular diagnostic study
95851	SourceAtomCluster	95851	False	False	CPT	6	0					NONE	NONE		NONE	C3526977;C5697175;C3526978;C0374431		Range of motion measurements and report (separate procedure); each extremity (excluding hand) or each trunk section (spine)
95852	SourceAtomCluster	95852	False	False	CPT	6	0					NONE	NONE		NONE	C5415715;C0204063;C5415714;C5697176		Range of motion measurements and report (separate procedure); hand, with or without comparison with normal side
95992	SourceAtomCluster	95992	False	False	CPT	5	0					NONE	NONE		NONE	C5697251;C1096698;C5415840		Canalith repositioning procedure(s) (eg, Epley maneuver, Semont maneuver), per day
96000	SourceAtomCluster	96000	False	False	CPT	5	0					NONE	NONE		NONE	C0973355;C5697253;C5415843		Comprehensive computer-based motion analysis by video-taping and 3D kinematics
96001	SourceAtomCluster	96001	False	False	CPT	5	0					NONE	NONE		NONE	C0973356;C5697254;C5415844		Comprehensive computer-based motion analysis by video-taping and 3D kinematics; with dynamic plantar pressure measurements during walking
96002	SourceAtomCluster	96002	False	False	CPT	6	0					NONE	NONE		NONE	C5415845;C0973357;C5697255;C5415846		Dynamic surface electromyography, during walking or other functional activities, 1-12 muscles
96105	SourceAtomCluster	96105	False	False	CPT	5	0					NONE	NONE		NONE	C5415852;C5697267;C0374463		Assessment of aphasia (includes assessment of expressive and receptive speech and language function, language comprehension, speech production ability, reading, spelling, writing, eg, by Boston Diagnostic Aphasia Examination) with interpretation and report, per hour
96125	SourceAtomCluster	96125	False	False	CPT	5	0					NONE	NONE		NONE	C1964073;C5697268;C5415853		Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report
97010	SourceAtomCluster	97010	False	False	CPT	8	0					NONE	NONE		NONE	C5415987;C0374482;C5697342;C5415985;C5415988;C5415986		Application of a modality to 1 or more areas; hot or cold packs
97012	SourceAtomCluster	97012	False	False	CPT	6	0					NONE	NONE		NONE	C5415990;C0553622;C5415989;C0374483		Application of a modality to 1 or more areas; traction, mechanical
97016	SourceAtomCluster	97016	False	False	CPT	6	0					NONE	NONE		NONE	C5697344;C5415993;C0374485;C5415994		Application of a modality to 1 or more areas; vasopneumatic devices
97018	SourceAtomCluster	97018	False	False	CPT	6	0					NONE	NONE		NONE	C5415995;C5415996;C5697345;C0374486		Application of a modality to 1 or more areas; paraffin bath
97022	SourceAtomCluster	97022	False	False	CPT	6	0					NONE	NONE		NONE	C5697346;C5416764;C5415997;C0374488		Application of a modality to 1 or more areas; whirlpool
97024	SourceAtomCluster	97024	False	False	CPT	6	0					NONE	NONE		NONE	C5697347;C5415998;C5415999;C0374489		Application of a modality to 1 or more areas; diathermy (eg, microwave)
97026	SourceAtomCluster	97026	False	False	CPT	6	0					NONE	NONE		NONE	C5697348;C0374490;C5416001;C5416000		Application of a modality to 1 or more areas; infrared
97028	SourceAtomCluster	97028	False	False	CPT	6	0					NONE	NONE		NONE	C5416003;C5697349;C5416002;C0374491		Application of a modality to 1 or more areas; ultraviolet
97032	SourceAtomCluster	97032	False	False	CPT	6	0					NONE	NONE		NONE	C0374492;C5416004;C5697350;C5416005		Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes
97033	SourceAtomCluster	97033	False	False	CPT	6	0					NONE	NONE		NONE	C5697351;C5416006;C5416007;C0374493		Application of a modality to 1 or more areas; iontophoresis, each 15 minutes
97034	SourceAtomCluster	97034	False	False	CPT	6	0					NONE	NONE		NONE	C5697352;C0374494;C5416008;C5416009		Application of a modality to 1 or more areas; contrast baths, each 15 minutes
97035	SourceAtomCluster	97035	False	False	CPT	6	0					NONE	NONE		NONE	C5416011;C5697353;C5416010;C0374495		Application of a modality to 1 or more areas; ultrasound, each 15 minutes
97036	SourceAtomCluster	97036	False	False	CPT	6	0					NONE	NONE		NONE	C5697354;C0374496;C5416013;C5416012		Application of a modality to 1 or more areas; Hubbard tank, each 15 minutes
97039	SourceAtomCluster	97039	False	False	CPT	5	0					NONE	NONE		NONE	C5697355;C5416014;C0374497		Unlisted modality (specify type and time if constant attendance)
97110	SourceAtomCluster	97110	False	False	CPT	5	0					NONE	NONE		NONE	C0374498;C3517306;C5697356		Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility
97112	SourceAtomCluster	97112	False	False	CPT	6	0					NONE	NONE		NONE	C0374499;C5697357;C5416015;C5416016		Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities
97113	SourceAtomCluster	97113	False	False	CPT	6	0					NONE	NONE		NONE	C0374500;C5697358;C5416017;C5416018		Therapeutic procedure, 1 or more areas, each 15 minutes; aquatic therapy with therapeutic exercises
97116	SourceAtomCluster	97116	False	False	CPT	6	0					NONE	NONE		NONE	C5697359;C5416019;C5416020;C0374501		Therapeutic procedure, 1 or more areas, each 15 minutes; gait training (includes stair climbing)
97124	SourceAtomCluster	97124	False	False	CPT	12	0					NONE	NONE		NONE	C5697360;C5416023;C5416024;C5416028;C5416022;C5416021;C5416026;C5416025;C5416027;C0374503		Therapeutic procedure, 1 or more areas, each 15 minutes; massage, including effleurage, petrissage and/or tapotement (stroking, compression, percussion)
97129	SourceAtomCluster	97129	False	False	CPT	5	0					NONE	NONE		NONE	C5697361;C5202410;C5202411		Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; initial 15 minutes
97130	SourceAtomCluster	97130	False	False	CPT	5	0					NONE	NONE		NONE	C5697362;C5202412;C5202414		Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or schedules, initiating, organizing, and sequencing tasks), direct (one-on-one) patient contact; each additional 15 minutes (List separately in addition to code for primary procedure)
97139	SourceAtomCluster	97139	False	False	CPT	5	0					NONE	NONE		NONE	C0393107;C5416029;C0374504		Unlisted therapeutic procedure (specify)
97140	SourceAtomCluster	97140	False	False	CPT	6	0					NONE	NONE		NONE	C5416030;C5697363;C0695171;C5416031		Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes
97150	SourceAtomCluster	97150	False	False	CPT	5	0					NONE	NONE		NONE	C0374505;C5697364		Therapeutic procedure(s), group (2 or more individuals)
97161	SourceAtomCluster	97161	False	False	CPT	5	0					NONE	NONE		NONE	C4292027;C4291816;C5416042		Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.
97162	SourceAtomCluster	97162	False	False	CPT	7	0					NONE	NONE		NONE	C5416044;C5416043;C4291817;C4292028;C5416045		Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.
